link,date,build_type,rooms,level,furniture,area,price_base,price_additional,location_approximation,location,animals,shower,bath,balcony,dishwasher,induction_stove,deposit,whole_text
https://www.otodom.pl/pl/oferta/terrastudio-05-studio-dla-konesera-ID4iydO.html,04.01.2023,kamienica,1,1,True,37.0,2800.0,,ul. Tadeusza Rejtana 10,,,False,False,False,True,False,,"Obsługa zdalna Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.olx.pl/d/oferta/wroclaw-ul-grabiszynska-nr-204-CID3-IDEssMn.html,04.01.2023,Apartamentowiec,Kawalerka,1,Tak,21.0,2200.0,400.0,Fabryczna,GRABISZYŃSKA NR 204,,False,False,False,True,False,3.000,"WROCŁAW, UL. GRABISZYŃSKA NR 204  Oferta bezpośrednio od właściciela.   Pośrednikom dziękuję za współpracę. Proszę o kontakt osoby bezpośrednio zainteresowane wzięciem lokalu w najem.  Do wynajęcia nowoczesna kawalerka w inwestycji KWADRAT przy ulicy Grabiszyńskiej nr 204 we Wrocławiu.  - nowy budynek z windą, oddany do użytkowania w roku 2019, - doskonała lokalizacja, przystanek autobusowy i tramwajowy w odległości 50 m, dobre połączenia do Rynku,  - w sąsiedztwie m.in.: Park Grabiszyński, Centrum Tarasy Grabiszyńskie, liczne sklepy: Lidl, Żabka, apteka, fryzjer, restauracje, - mieszkanie znakomicie doświetlone - przeszklenie na całej ścianie,  - I piętro, powierzchnia 21m2, pokój, kuchnia w aneksie, łazienka,  - wysoki standard wykończenia, nowe meble, pełne umeblowanie,  - wyposażona w nowy sprzęt: płyta grzewcza, lodówko-zamrażarka, zmywarka, pralka,  - w pokoju: podwójne łóżko, pojemna szafa, biurko, stolik, duża roleta wewnętrzna, - łazienka: kabina prysznicowa, wc, umywalka.  Lokal dostępny: od 7 STYCZNIA 2023 ROKU  Minimalny okres najmu: 12 miesięcy, Czynsz: 2200 zł miesięcznie,  Szacunkowe opłaty eksploatacyjne: 400 zł jedna osoba, 500 zł para, Wymagana kaucja w wysokości 3.000 zł.  Najem lokalu bez możliwości meldunku.   Pozdrawiam,"
https://www.otodom.pl/pl/oferta/przytulna-nowa-kawalerka-ul-pilczycka-ID4jM3N.html,04.01.2023,blok,1,,False,20.0,1600.0,,ul. Pilczycka,,,False,False,False,False,False,,Obsługa zdalna Wypozażenie: brak informacji.
https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-50-m2-wynajem-okazjonalny-wroclaw-krzyki-CID3-IDS1E91.html,04.01.2023,Kamienica,2 pokoje,1,Tak,"49,50 m²",2500.0,350.0,Krzyki,,,False,False,False,False,False,,"do wynajęcie atrakcyjne mieszkanie w cichej okolicy, bardzo dobra lokalizacja, w pobliżu liczne sklepy, przystanki komunikacji miejsciej autobus i tramwaj, blisko do szkoły, przedszkola , w okolicy dużo centrów handlowych, szybki dojazd w każdą okolicę Wrocławia, niedaleko park i plac zabaw, Aquapark 2 pokojowe we Wrocławiu, Krzyki-Gaj, 2 duże pokoje, kuchnia , łazienka , przedpokój, w pełni umeblowane , nowa pralka, kuchenka , mikrofala, w 1 pokoju sofa rozkładana, w 2 wersalka, w przedpokoju pojemna szafa i zabudowa dodatkowymi szafkami , własne ogrzewanie - piec gazowy - możliwość oszczędności, nadaje się również na biuro, mieszkanie znajduję się w zabytkowej kamienicy po generalnym remoncie, z nowymi oknami jest po świeżym odmalowaniu   Opłaty: 2500 zł +  czynsz ok .300 zł  ( w czynszu zawarta płatność za  wode) + dodatkowo media prąd , gaz wg  zużycia. możliwość  wynajęcia od zaraz wymagana kaucja najem okazjonalny"
https://www.olx.pl/d/oferta/legnicka-street-nowa-kawalerka-33m2-klimatyzacja-CID3-IDSx8s4.html,04.01.2023,Apartamentowiec,Kawalerka,6,Tak,33.0,2500.0,350.0,Stare Miasto,,,False,False,False,True,True,,"Do wynajęcia 1 pokojowe mieszkanie o pow. 33 m2 w atrakcyjnej lokalizacji –przy ul. LEGNICKIEJ –inwestycja LEGNICKA STREET.  Mieszkanie wykończone z dbałością o każdy szczegół.  Wyposażone w klimatyzację.  Idealna oferta dla osób oczekujących wysokiego standardu w świetnej lokalizacji!  OTOCZENIE i BUDYNEK: Mieszkanie znajduje się na 6 piętrze budynku z 2021 roku. Świetny dojazd do każdej części miasta za sprawą łatwo dostępnej komunikacji miejskiej.  Dobrą komunikację z osiedlem „Legnicka Street” zapewniają linie autobusowe oraz tramwajowe. Bardzo atrakcyjna lokalizacja osiedla zapewnia bliskość wszelkiego rodzaju usług i instytucji takich jak: szkoły, przedszkola, żłobek, obiekty sportowe i rekreacyjne, centra handlowe, banki, a dla miłośników piłki nożnej w okolicy Stadion. Dużym atutem jest dobry dojazd do Rynku oraz AOW (budynek położony +/- w połowie drogi)  MIESZKANIE: składa się z przedpokoju, dużego, jasnego pokoju, aneksu kuchennego, łazienki z WC. Całość wykończona ze smakiem, z wysokiej jakości materiałów. UWAGA: Mieszkanie jest w pełni umeblowane – jak na zdjęciach.  Wyposażenie - przedpokój (wyposażony w pojemną szafę oraz wieszaki) - pokój (wyposażony w narożnik z funkcją spania, stolik kawowy, komodę, telewizor, regał, biurko, szafkę nad biurkiem, półki wiszące oraz bardzo dużą, 2 głębokie, duże szafy, w tym jedna z drzwiami przesuwnymi) - kuchnia (wyposażona w lodówko – zamrażarkę, piekarnik, kuchenkę mikrofalową, okap, płytę indukcyjną, zmywarkę, pojemne szafki, stół i krzesła) - łazienka (kabina prysznicowa, umywalka, szafka łazienkowa pod umywalką, szafka łazienkowa wisząca, pralka, WC)  Opłaty • Wynajem 2500 zł / msc • Elektryczność +/- 70 zł / msc • Czynsz 300 zł / msc – zawiera zaliczkę na ogrzewanie, wodę ciepłą i zimną • miejsce postojowe w garażu podziemnym kwota 250zł/ msc  Polecam i zapraszam na prezentację! Kontakt: Paula Wolańczyk tel. 60*****21  Jako agent DOCTOR HOUSE ESTATES zapewniam Państwu uniknięcie niepotrzebnego ryzyka i przeprowadzenie korzystnej transakcji. Gwarantuję rynkowe ceny, bezpieczeństwo i obsługę własnego działu prawnego. Służę życzliwym zaangażowaniem, ekspercką wiedzą i najwyższym poziomem usług opartym o doświadczenie biura DOCTOR HOUSE ESTATES. Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego."
https://www.otodom.pl/pl/oferta/duzy-ogrod-ID4jKRv.html,04.01.2023,,3,,False,55.0,2800.0,,Wrocław,,,False,False,False,False,False,,"DOSTĘPNE OD ZARAZ!   KLUCZE W BIURZE!  Gorąco polecam mieszkanie trzy pokojowe położone na parterze we Wrocławiu przy ul. Perkusyjnej.  Mieszkanie o pow 55 mkw składa się z: - salonu połączonego z kuchnią, - dwóch sypialni, - łazienki, - przedpokoju.  W kuchni meble w zabudowie wraz ze sprzętem AGD.  Cena 2800 zł + czynsz 500 zł + prąd + gaz  Oferta godna polecenia.  W ramach usługi pośrednictwa dla naszych klientów oferujemy kompleksowe doradztwo finansowe, pomagamy w procesie pozyskania kredytu na zakup nieruchomości.  Zdajemy sobie doskonale sprawę, że decyzje odnośnie wyboru korzystnej oferty bankowej oraz formalności związane z uzyskaniem kredytu często stanowią dużą uciążliwość dla klientów.  ATRAKCYJNA CENA !!!  Pośrednik odpowiedzialny zawodowo Ewa Tomkow licencja 5920  Gorąco polecam Ewa Tomków 509474999,  Więcej ofert na   Zamieszczone na naszych stronach oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego, a dane w nich zawarte mają jedynie charakter informacyjny  Wypozażenie: brak informacji."
https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-z-tarasem-ul-czarnuszkowa-od-01-02-CID3-IDSx4YF.html,04.01.2023,Apartamentowiec,3 pokoje,3,Tak,86.0,4999.0,650.0,Psie Pole,,,False,True,False,False,False,,"Apartament 3-pokojowy z tarasem. Idealny dla rodziny. Pet friendly.  Nieruchomość położona jest na III-ostatnim piętrze budynku.   Lokalizacja: ul. Czarnuszkowa Cicha, spokojna i zielona okolica, liczne tereny spacerowe. W pobliżu szkoły, sklepy, restauracje oraz wszystkie inne niezbędne punkty handlowo-usługowe  Na powierzchni 86 m2 znajdują się: - część dzienna: salon z kuchnią i jadalnią,  - dwie sypialnie,  - łazienka z wanną, - łazienka z prysznicem, - przedpokój.   Do apartamentu przynależy taras (15 m2).  Możliwość wynajęcia miejsca postojowego w garażu podziemnym (200 zł).  Opłaty: 4999 zł + ok. 600 zł czynsz + energia Internet i tv: 80 zł   Apartament dostępny 01.02.2023  Zapraszam na prezentację.   Wioleta Tatar | 53*******08"
https://www.otodom.pl/pl/oferta/krzyki-raclawicka-3-pokoje-balkon-garaz-komorka-ID46Zvk.html,04.01.2023,blok,3,1,False,60.0,4000.0,,Zobacz na mapie,,"na 12 miesięcy, brak zgody na zwierzęta.",False,False,False,True,False,500,"PREZENTACJE MOZLIWE PO 10.01, MIESZKANIE DOSTĘPNE OD 16.01   Serdecznie polecam do wynajęcia 3 pokojowe mieszkanie z tarasem, komórką lokatorską oraz miejscem postojowym/ opcjonalnie/ na zamkniętym , strzeżonym w systemie 24h/7 nowym osiedlu przy ulicy Racławickiej/Rymarskiej.  Nowocześnie zaaranżowany, słoneczny  lokal  znajduje się na pierwszym piętrze, widok na spokojne podwórze.  Mieszkanie składa się z :  * salon z kuchnią 24 m2,* pokój 14 m2 z dużą szafą w zabudowie,* pokój 9 m2,* przedpokój 6 m2,* łazienka z prysznicem i zabudowaną szafą 5m2,* taras 10 m2.  Na podłodze parkiet z drewna egzotycznego, obecnie na wyposażaniu podwójne łóżko w sypialni i kanapa. W budynku bardzo nowoczesne części wspólne , winda do poziomy garażu.    OKOLICA:  Kameralne osiedle w spokojnej zielonej okolicy / 5 minut do Parku Grabiszyńskiego/. W najbliższej ulicy Lidl, Biedronka, wiele punktów handlowo-usługowych. W pobliżu przedszkola, żłobki, państwowa szkoła podstawowa oraz prywatna ATUT, basen, lodowisko.  Blisko Bielany Wrocławskie, AOW i wyjazd na A4 oraz lotnisko.  CZYNSZ NAJMU I OPŁATY, DOMEBLOWANIE:   Czynsz najmu mieszkania wraz z komórką lokatorską 4000 zł plus 800 zł opłat oraz prąd wg zużycia.  Miejsce postojowe w garażu podziemnym dodatkowo płatne 200 zł.  Wymagana kaucja zabezpieczająca 5000 zł, w przypadku nieletnich obowiązuje umowa najmu  okazjonalnego. Umowa co najmniej na 12 miesięcy, brak zgody na zwierzęta.   SERDECZNIE POLECAM I ZAPRASZAM NA PREZENTACJĘ                                                      ALEKSANDRA   Tel. 509 688  999                                            *** . NIERUCHOMOŚCI I STYL . pl ****  Zamieszczone ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, a dane w nim zawarte mają jedynie charakter informacyjny i mogą ulegać zmianie. Nr licencji pośrednika odpowiedzialnego zawodowo: 14569  Wypozażenie: zmywarka, lodówka, piekarnik, kuchenka, pralka."
https://www.olx.pl/d/oferta/przestronne-mieszkanie-z-pieknym-widokiem-mozliwa-fv-CID3-IDPOjZJ.html,04.01.2023,Blok,3 pokoje,2,Tak,67.0,4000.0,"483,79 zł",Psie Pole,,,False,False,True,False,False,,"Do wynajęcia piękne przestronne, wyposażone 3 pokojowe mieszkanie.  Mieszkanie składa się z dwóch około 14m2 sypialni oraz 24m2 salonu z aneksem kuchennym.  W mieszkaniu znajduje się również łazienka, osobna garderoba oraz dwa balkony z ekspozycją północna oraz południowa.  Do mieszkania przynależy miejsce postojowe w garażu podziemnym.   W skład czynszu wchodzi ogrzewanie, gaz oraz ciepła i zimna woda.  MOŻLIWOŚĆ WYSTAWIENIA FAKTURY"
https://www.olx.pl/d/oferta/mieszkanie-3-pokoje-z-tarasem-CID3-IDSuV1d.html,04.01.2023,Apartamentowiec,3 pokoje,1,Tak,56.0,4000.0,580.0,Krzyki,,,False,True,True,False,False,,"3 POKOJOWY APARTAMENT Z TARASEM.  Trzypokojowe mieszkanie z balkonem w spokojnej, zielonej okolicy przy Odrze, ul. Chałupniczej. Inwestycja PRZYSTAŃ. Mieszkanie urządzone w wysokim standardzie w pełni wyposażone. Gotowe do wprowadzenia.  LOKALIZACJA:  Mieszkanie we wschodniej części miasta w dzielnicy Swojczyce , ul. Chałupnicza. W bezpośrednim sąsiedztwie znajdują się duże przestrzenie zielone idealne do spacerów i odpoczynku oraz wszystkie najważniejsze punkty usługowe takie jak sklepy, apteka i restauracje. Dogodny dojazd do Centrum , ok. 5 min od przystanku ""Magellana"". Szybki dostęp do drogi wylotowej.  MIESZKANIE:  3-pokojowe mieszkanie na pierwszym piętrze o łącznej powierzchni 52m2, w którego skład wchodzi:  pokój dzienny z kuchnią z wyjściem na taras.sypialnia ( może być to pokój biurowy)sypialnia 2.łazienka z wanną.przedpokój z pojemną szafą w zabudowie.  OPŁATY:  4000 zł - miesięczny czynsz najmu ok. 580 zł - czynsz administracyjny (z zaliczkami na wodę i ogrzewanie) + prąd wg. zużycia  Możliwość parkowania samochodu przed budynkiem."
https://www.olx.pl/d/oferta/nowe-mieszkanie-do-wynajecia-5-min-od-dworca-gl-pkp-CID3-IDSx6Pm.html,04.01.2023,Blok,Kawalerka,4,Tak,33.0,3000.0,450.0,Stare Miasto,,"pracującej, nie posiadającej zwierząt.",False,False,True,True,False,4000,"POŚREDNIKOM DZIĘKUJĘ  Do wynajęcia przytulne i bardzo jasne mieszkanie w nowym budownictwie (2022), na skrzyżowaniu ul. Kościuszki i Pułaskiego, 5 minut od Dworca Głównego PKP.  Mieszkanie ma 33 m2, znajduje się na 4 piętrze i składa się z: •	przedpokoju (pojemna szafa + wieszak) •	łazienki  •	sypialni (łóżko szer. 140 cm, nie ujęte na zdjęciu) •	salonu połączonego z otwartą kuchnią •	przestronnego balkonu, pow. ok. 10 m2. Świetne miejsce do wypoczynku w letnie dni (posiada 2 wyjścia - z salonu oraz z sypialni).  Będzie to pierwszy wynajem, dlatego szukamy 1 osoby bądź pary – pracującej, nie posiadającej zwierząt.   Mieszkanie jest ciche, a sam budynek jest osłonięty od głównej ulicy kamienicami.  W bloku jest winda, a naprzeciwko drzwi wejściowych do mieszkania znajduje się zamykana na klucz rowerownia/wózkowania, z której można korzystać.  Mieszkanie jest umeblowane i wyposażone w niezbędny sprzęt: pralkę, zmywarkę, piekarnik, lodówkę, odkurzacz, czajnik –>  AGD jest nowe, wcześniej nieużywane.  W salonie znajduje się rozkładana kanapa. Osoby pracujące zdalnie mogą wstawić biurko i fotel (w sypialni lub salonie), choć można również pracować przy rozkładanym stole w salonie.  ŚWIETNA LOKALIZACJA -> W pobliżu znajduje się: - supermarket ALDI (niedaleko jest też Biedronka) - przystanek tramwajowy (linie 16, 70) - przystanek autobusowy (linie 114, 120) - Żabka, bar z domowymi posiłkami, piekarnia Hert, apteka - Urząd Powiatowy  OPŁATY: 3000 zł miesięcznie + opłaty (ok. 350 + prąd wg zużycia) Wymagana jest kaucja w wysokości 4000 zł.  Mieszkanie jest dostępne od zaraz.  Zapraszamy na prezentację, po wcześniejszym umówieniu (tel. +48**********77)."
https://www.otodom.pl/pl/oferta/przestrzenna-kawalerka-balkon-komorka-zachodnia-ID4jMsz.html,04.01.2023,kamienica,1,1,True,32.0,2000.0,,Wrocław,,,False,False,True,False,False,,"Przestrzenna kawalerka + duży balkon i komórka lokatorska (dostępne od lutego 2023 lub wcześniej)!ŚWIETNA LOKALIZACJA - wygodne, ciepłe mieszkanie we Wroclawiu:Mieszkanie sklada sie z pokoju z wielkim oknem i drzwiami z wyjściem na balkon, przestronnej kuchni, łazienki i przedpokoju z dużą szafą.  Mieszkanie znajduje sie 2,5 km od Rynku w spokojnej okolicy - Stare Miasto, Ulica Słubicka (boczna Zachodniej). Nowoczesno-rustykalny, bardzo przytulny design. Mieszkanie w pełni umeblowane i wyposażone - gotowe do zamieszkania.Duży balkon z miejscem do wypoczynku i twoim ""ogrodem"" do zagospodarowania.  Sąsiedztwo: Spokojne sasiedztwo, okolica czysta i dobrze utrzymana. Zaledwie kilka kroków do dogodnej infrastruktury miejskiej (MPK - przystanek ""ZACHODNIA"" oraz pociąg - Wroclaw Mikołajów), w okolicy: CH Astra, McDonald, apteki, targ warzywny oraz centrum handlowe (Magnolia Park), restauracje, park, basen, kluby fitnesowe (24h) i prywatne centra medyczne (LuxMed, Medicover, Dolmed). Blisko do głównych centrów biznesu: - Wroclawski Park Biznesu - Strzegomska (m.in. GlobalLogic, Siemens, M3) - ~ 10 min pieszo - Business Garden Center - Legnicka (m.in. Capgemini, Dolby, Acturius, , Comatec) - 5 min pieszo - Centrum handlowo-rozrywkowe Magnolia Park - ~1 km - 10 min pieszo - Wroclawski Park Przemyslowy i WSH - Fabryczna - 1,5km oraz: - Stacja PKS, PKP (Wroclaw Glówny) + PWC - ok. 4km (MPK/15min) - Lotnisko - 10km Inne udogodnienia: Dostep do prywantej komórki lokatorskiej (przechowywanie roweru/opon). Parking: dużo dostępnych miejsc parkingowych przed budynkiem. _Powierzchnia mieszkania: 32mkw Powierzchnia balkonu: 12mkw Powierzchnia komórki lokatorskiej: 10mkwL.pokoi 1Pietro 1Ogrzewanie miejskie, internet kablowy  _Cena: 2000 PLN + max. 550 PLN czynsz, media, ubezpieczenie (zawiera: woda, ogrzewanie, czynsz admin., energia, gaz, internet, ubezpieczenie). Minimalny czas wynajmu - 2 lata. Adres: Ulica Słubicka.Kaucja zwrotna równa jednomiesiecznej pełnej płatności. Jeśli jesteś zainteresowany, prosze o kontakt: tel: +48 609 271 465 - Ada - umówimy spotkanie i odpowiem na dodatkowe pytania. Wypozażenie: lodówka, meble, piekarnik, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-oltaszyn-garaz-2-lazienki-ID46GoV.html,04.01.2023,apartamentowiec,3,3,False,90.0,4700.0,,Zobacz na mapie,,,False,False,False,False,False,,Wirtualny spacer Wypozażenie: brak informacji.
https://www.otodom.pl/pl/oferta/2-pokoje-pierwszy-najem-miejsce-postojowe-ID4jLSR.html,04.01.2023,apartamentowiec,2,1,True,36.0,2500.0,,Wrocław,,,False,False,False,True,False,,"Film Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.otodom.pl/pl/oferta/pierwszy-najem-nowe-osiedle-balkon-ID4jEQ2.html,04.01.2023,blok,2,,True,42.0,2800.0,,ul. Długa,,mieszkaniu nie są akceptowane zwierzęta typu kot/pies,False,False,False,True,False,3.500,"NAJEM W TRYBIE OKAZJONALNYM* wyjaśnienie na dole ogłoszenia Wymagane zaświadczenie o zarobkach min 6m/c + wyciąg z konta   Oferta prezentowana przez Agencję EM Nieruchomości Najem od grudnia/stycznia   Do wynajęcia mieszkanie 2 pokojowe na nowym osiedlu Lokum PORTO Powierzchnia 42 m2 Z salonu jest wyjście na balkon W mieszkaniu nie są akceptowane zwierzęta typu kot/pies   LOKALIZACJA Mieszkanie znajduje się na osiedlu położonym tuż przy Odrze, na Starym Mieście W okolicy tereny zielone biegnące wzdłuż rzeki Świetna komunikacja z Centrum Wrocławia 7 minut samochodem do Uniwersytetu Wrocławskiego na rynku W okolicy CH gdzie znajduje się Kaufland i OBI  BUDYNEK Mieszkanie znajduje się na parterze Nowe osiedle pierwszy najem Bezpłatny parking uliczny Okna wychodzą na południe Do mieszkania przynależy komórka lokatorska w cenie Ogrzewanie miejskie     UMEBLOWANIE W przedpokoju szafa W salonie rozkładana sofa, szafka, stolik, szafka RTV i stół, 4 krzesła W sypialni dwuosobowe łóżko (nowy materac), komoda i szafa (nie widać na zdjęciach) Kuchenka 4 palniki, piekarnik, duża lodówka, zmywarka Łazienka z prysznicem     OPŁATY 2. 800 czynsz Media wg. zużycia: ok 500 zł (czynsz do zarządcy, prąd) Internet we własnym zakresie  3.500 zł kaucja płatna przy podpisaniu umowy Minimalny okres najmu 12 miesięcy. Zapraszam na prezentację tej wyjątkowej nieruchomości. Tej oferty nie znajdziesz w żadnym innym biurze nieruchomości jesteśmy jej wyłącznym przedstawicielem  Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C   *NAJEM W TRYBIE OKAZJONALNYM Najemca potrzebuje oświadczenie osoby będącej właścicielem lokalu w Polsce (posiadającej tytuł prawny do lokalu) o wyrażeniu zgody na zamieszkanie najemcy w tym lokalu w przypadku wykonania egzekucji obowiązku opróżnienia lokalu. Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/przytulne-i-zadbane-mieszkanie-przy-ul-porannej-ID4jM6I.html,04.01.2023,,2,2,True,58.0,2900.0,,ul. Poranna,,erowych.Przyszłym najemcom ze zwierzętami z góry dziękuję.Cena: Czynsz,False,True,True,False,False,"100, 300","Serdecznie polecam do wynajęcia słoneczne mieszkanie na Krzykach w cichej zielonej okolicy.Mieszkanie ma powierzchnię użytkową 58 m 2 jest bardzo przestronne i w pełni rozkładowe. Składa się z dużego słonecznego salonu, z którego jest wyjście na balkon, sypialni, osobnej słonecznej kuchni z oknem, łazienki wraz z toaletą, przedpokoju oraz garderoby. Do mieszkania przynależy piwnica o powierzchni ok 4 m 2 . Miejsce postojowe jest ogólnodostępne pod blokiem.Prezentowane mieszkanie jest zadbane i w pełni wyposażone. Lokal mieszkalny jest ciepły, w całym mieszkaniu położone są parkiety dębowe, natomiast kafle na podłodze w kuchni oraz łazience. W salonie znajdują się meble oraz rozkładana kanapa, w sypialni znajduje się szafa, biurko  oraz nowa rozkładana sofa. Kuchnia wyposażona jest w meble oraz w niezbędny sprzęt AGD tj. lodówkę, kuchenkę gazową, piekarnik, mikrofalówkę oraz niezbędne wyposażenie potrzebne do przygotowania posiłków. Łazienka jest jasna z wanną, toaletą, pralką oraz meblami łazienkowymi. Garderoba  jest  pojemna, z regałami, szafką oraz wieszakami na odzież. Do garderoby jest wejście z przedpokoju przez przesuwaną szafę Komandor z dużym lustrem. Do dyspozycji przyszłych najemców  jest również odkurzacz, suszarka na pranie oraz deska do prasowania. Na balkonie można korzystać z zestawu meblowego (stolika i krzeseł) pijąc kawę i podziwiając piękne zachody słońca.Lokalizacja mieszkania jest bardzo dobra, ponieważ niedaleko jest do centrum (ok. 10 min samochodem), zaledwie kilka minut do Centrum Handlowego Borek z Carrefourem. Blisko jest na Bielany Wrocławskie, na obwodnicę oraz  autostradę. Bardzo blisko znajduje się przystanek autobusowy na ulicy Sowiej, natomiast 10 min na pieszo jest do pętli tramwajowej przy ulicy Powstańców Śląskich. W najbliższej okolicy dostępne są przedszkola, place zabaw dla dzieci, szkoła, apteka, gabinety lekarskie, punkty gastronomiczne, gabinety kosmetyczne, salony fryzjerskie. Blisko znajdują się sklepy, Żabka, apteka i przychodnia lekarska.  Mieszkanie otoczone jest piękną zielenią. Widok ze wszystkich okien skierowany jest na zieleń i drzewa.  Jest to prawdziwa oaza spokoju i zieleni. Niedaleko w zasięgu 500 m jest wejście do Parku i dostęp do ścieżek rowerowych.Przyszłym najemcom ze zwierzętami z góry dziękuję.Cena: Czynsz najmu wynosi 2900 zł + czynsz dla administracji dla 2 osób  450 zł (zawiera realną zaliczkę dla 2 osób na wodę zimną, wodę ciepłą i centralne ogrzewanie) + zaliczka na prąd i gaz 100 zł.Kaucja, 3 300 złOferta dostępna tylko w naszym biurze.Serdecznie polecam i  zapraszam do kontaktu.  Wypozażenie: lodówka, meble, piekarnik, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/nowoczesne-dwupokojowe-mieszkanie-z-garderoba-ID4jMsD.html,04.01.2023,kamienica,2,1,True,44.0,2800.0,,Wrocław,,,False,False,False,False,False,3000,"Wynajmę bez pośredników przytulne mieszkanie z garderobą urządzone w nowoczesnym stylu, usytuowane w wyremontowanej kamienicy na 1 piętrze, 7 km od wrocławskiego Rynku (15 minut samochodem), 5 minut do wyjazdu na S8 od strony Stadionu.OPIS MIESZKANIA:Mieszkanie znajduje się na 1 piętrze kamienicy przy ulicy Górniczej we Wrocławiu. Mieszkanie jest umeblowane: nowa sofa IKEA, stół z czterema krzesłami, aneks kuchenny, łóżko, garderoba, szafa w sypialni. Ze sprzętu AGD jest nowa pralka, lodówka wraz z zamrażarką oraz piekarnik i kuchenka elektryczna.Mieszkanie o powierzchni 44m2 składa się ze:- słonecznego i przytulnego salonu, sofa, stolik kawowy, stół z krzesłami, TV- aneksu kuchennego w salonie, płyta elektryczna, piekarnik, ekspres Nespresso, wolnostojąca lodówka- sypialni z łóżkiem 140x200, z garderobą i dużą szafą oraz kącikiem do czytania (fotel Ikea)- łazienki z oknem, prysznic z deszczownicą, szybą z odpływem liniowym, toaleta, umywalka nablatowa i nowa pralka ZALETY MIESZKANIA:- wygodny rozkład pomieszczeń- świetnie skomunikowane z reszta miasta (boczna ulicy Lotniczej, pełna infrastruktura, przystanki autobusowe i tramwajowe 1 minuta)- dostępne od stycznia- zielona okolica (Park Zachodni i staw Pilczycki) i rekreacyjna w okolicy- ogrzewanie centralne- pełna infrastruktura handlowo-usługowa (dwie żabki, dwa paczkomaty, społem, hala tęcza 5 minut) oraz zaplecze rekreacyjne (stadion z bieżnią i boiskiem do piłki nożnej, korty tenisowe)LOKALIZACJA:ul. Górnicza, PilczyceW bliskim sąsiedztwie park Zachodni, trasy rowerowe, blisko przystanki autobusowe/tramwajowe – od strony ulicy Górniczej i Lotniczej, co pozwala na wygodny dojazd w każdą część miasta. W okolicy znajduje się cała infrastruktura handlowo-usługowa i centrum handlowe Magnolia Park (10 minut)DODATKOWE INFORMACJE:Opłaty miesięczne:2800 PLN+ 900 PLN (w tym czynsz administracyjny, woda, wywóz śmieci, CO + internet), dodatkowo prąd według zużycia Miejsce parkingowe przed lub za budynkiem ogólnodostępne.Kaucja w wysokości 3000 PLN Wypozażenie: lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-centrum-atal-towers-ID4cjI7.html,04.01.2023,apartamentowiec,3,1,True,59.0,6000.0,,Wrocław,,,False,False,False,True,False,,"Obsługa zdalna Wypozażenie: zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka."
